"matchid","platform","mapname","gamemode","max_roundnumber","count_rows","team0_role_firstround","team1_role_firstround","team0_user_attributes_firstround","team1_user_attributes_firstround","team0_user_attributes_lastround","team1_user_attributes_lastround","team0_changed","team0_deltasize","team0_startsize","team1_changed","team1_deltasize","team1_startsize","max_count_rows","team0_role_count_round_won","team1_role_count_round_won","team0_meanlevel","team0_stdlevel","team0_skillranks","team1_meanlevel","team1_stdlevel","team1_skillranks","deltateam_meanlevel","deltateam_stdlevel","deltateam_skillranks_ed","abs_deltateam_meanlevel","abs_deltateam_stdlevel","teamreference_won","date","weekdate","patch","dateid"
"443944861","XONE","COASTLINE","PvP � BOMB","6","60","Attacker","Defender","[[Gold, 130], [Platinum, 109], [Platinum, 145], [Gold, 111], [Gold, 142]]","[[Gold, 150], [Platinum, 98], [Gold, 99], [Platinum, 138], [Unranked, 114]]","[[Platinum, 145], [Gold, 130], [Gold, 142], [Platinum, 109], [Gold, 111]]","[[Gold, 99], [Platinum, 138], [Gold, 150], [Platinum, 98], [Unranked, 114]]","0","0","5","0","0","5","5","2","4","127.4","15.081114","[0, 0, 0, 0, 3, 2, 0]","119.8","20.903587","[1, 0, 0, 0, 2, 2, 0]","7.5999985","-5.8224735","1.4142135","7.5999985","5.8224735","0","2017-03-12 00:00:00.000","11","2.1.1","20170312"
"3901651409","PS4","CONSULATE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Copper, 95], [Silver, 94], [Silver, 9], [Copper, 162], [Bronze, 78]]","[[Bronze, 139], [Bronze, 11], [Bronze, 165], [Bronze, 120], [Bronze, 136]]","[[Copper, 95], [Silver, 94], [Bronze, 78], [Copper, 162], [Silver, 9]]","[[Bronze, 139], [Bronze, 136], [Bronze, 165], [Bronze, 11], [Bronze, 120]]","0","0","5","0","0","5","5","2","4","87.6","48.787704","[0, 2, 1, 2, 0, 0, 0]","114.2","53.58134","[0, 0, 5, 0, 0, 0, 0]","-26.599998","-4.7936363","4.8989797","26.599998","4.7936363","0","2017-04-29 00:00:00.000","17","2.1.3","20170429"
"276022301","PS4","BANK","PvP � SECURE AREA","6","60","Attacker","Defender","[[Gold, 151], [Gold, 218], [Platinum, 251], [Unranked, 142], [Silver, 83]]","[[Gold, 122], [Gold, 160], [Gold, 80], [Gold, 150], [Platinum, 81]]","[[Platinum, 251], [Silver, 83], [Gold, 151], [Unranked, 142], [Gold, 218]]","[[Gold, 160], [Gold, 150], [Platinum, 81], [Gold, 80], [Gold, 122]]","0","0","5","0","0","5","5","2","4","169.0","59.285748","[1, 0, 0, 1, 2, 1, 0]","118.6","33.511787","[0, 0, 0, 0, 4, 1, 0]","50.4","25.77396","2.4494898","50.4","25.77396","0","2017-03-03 00:00:00.000","9","2.1.1","20170303"
"2866087389","PS4","COASTLINE","PvP � SECURE AREA","5","43","Attacker","Defender","[[Silver, 71], [Silver, 79], [Unranked, 20], [Silver, 108], [Silver, 77]]","[[Silver, 107], [Silver, 130], [Unranked, 29], [Unranked, 35]]","[[Silver, 108], [Silver, 77], [Silver, 79], [Silver, 71]]","[[Silver, 107], [Unranked, 29], [Unranked, 35], [Silver, 130]]","1","-1","5","0","0","4","5","4","1","71.0","28.530685","[1, 0, 0, 4, 0, 0, 0]","75.25","44.05891","[2, 0, 0, 2, 0, 0, 0]","-4.25","-15.528225","2.236068","4.25","15.528225","1","2017-03-12 00:00:00.000","11","2.1.1","20170312"
"3461835889","PS4","FAVELAS","PvP � BOMB","6","60","Attacker","Defender","[[Gold, 141], [Gold, 48], [Gold, 127], [Gold, 169], [Gold, 114]]","[[Silver, 26], [Gold, 15], [Gold, 100], [Gold, 138], [Silver, 43]]","[[Gold, 48], [Gold, 114], [Gold, 127], [Gold, 169], [Gold, 141]]","[[Silver, 43], [Gold, 138], [Gold, 15], [Gold, 100], [Silver, 26]]","0","0","5","0","0","5","5","4","2","119.8","40.276047","[0, 0, 0, 0, 5, 0, 0]","64.4","47.02595","[0, 0, 0, 2, 3, 0, 0]","55.4","-6.7499046","2.828427","55.4","6.7499046","1","2017-02-23 00:00:00.000","8","2.1.1","20170223"
"2466958949","XONE","YACHT","PvP � BOMB","5","49","Attacker","Defender","[[Silver, 119], [Silver, 109], [Silver, 130], [Bronze, 78], [Silver, 107]]","[[Silver, 22], [Gold, 78], [Silver, 23], [Unranked, 19], [Bronze, 82]]","[[Silver, 119], [Bronze, 78], [Silver, 107], [Silver, 109]]","[[Unranked, 19], [Silver, 22], [Bronze, 82], [Silver, 23], [Gold, 78]]","1","-1","5","0","0","5","5","1","4","108.6","17.350504","[0, 0, 1, 4, 0, 0, 0]","44.8","28.79861","[1, 0, 1, 2, 1, 0, 0]","63.8","-11.448107","2.4494898","63.8","11.448107","0","2017-05-12 00:00:00.000","19","2.1.3","20170512"
"1848263821","PS4","OREGON","PvP � SECURE AREA","8","80","Attacker","Defender","[[Bronze, 44], [Bronze, 134], [Copper, 134], [Gold, 98], [Silver, 85]]","[[Bronze, 106], [Silver, 95], [Bronze, 127], [Silver, 84], [Silver, 123]]","[[Silver, 85], [Bronze, 134], [Copper, 134], [Bronze, 44], [Gold, 98]]","[[Silver, 84], [Silver, 95], [Bronze, 127], [Silver, 123], [Bronze, 106]]","0","0","5","0","0","5","5","5","3","99.0","33.680855","[0, 1, 2, 1, 1, 0, 0]","107.0","16.309507","[0, 0, 2, 3, 0, 0, 0]","-8.0","17.371347","2.4494898","8.0","17.371347","1","2017-03-26 00:00:00.000","13","2.1.2","20170326"
"2804329109","XONE","HOUSE","PvP � SECURE AREA","5","44","Attacker","Defender","[[Bronze, 110], [Gold, 86], [Gold, 117], [Bronze, 15]]","[[Bronze, 76], [Silver, 86], [Gold, 98], [Silver, 61], [Bronze, 89]]","[[Gold, 86], [Gold, 117], [Bronze, 110]]","[[Gold, 98], [Bronze, 89], [Silver, 61], [Silver, 86], [Bronze, 76]]","1","-1","4","0","0","5","5","1","4","82.0","40.35468","[0, 0, 2, 0, 2, 0, 0]","82.0","12.633289","[0, 0, 2, 2, 1, 0, 0]","0.0","27.72139","2.236068","0.0","27.72139","0","2017-04-21 00:00:00.000","16","2.1.3","20170421"
"2579233449","PS4","KAFE DOSTOYEVSKY","PvP � BOMB","4","27","Attacker","Defender","[[Copper, 60], [Copper, 146], [Copper, 63], [Copper, 54]]","[[Bronze, 56], [Bronze, 25], [Bronze, 47]]","[[Copper, 63], [Copper, 60], [Copper, 146]]","[[Bronze, 25], [Bronze, 47], [Bronze, 56]]","1","-1","4","0","0","3","4","0","4","80.75","37.811207","[0, 4, 0, 0, 0, 0, 0]","42.666668","13.02135","[0, 0, 3, 0, 0, 0, 0]","38.083332","24.789856","5.0","38.083332","24.789856","0","2017-03-07 00:00:00.000","10","2.1.1","20170307"
"3345087349","PS4","KAFE DOSTOYEVSKY","PvP � SECURE AREA","8","79","Attacker","Defender","[[Bronze, 152], [Silver, 127], [Silver, 67], [Copper, 69], [Bronze, 131]]","[[Bronze, 113], [Bronze, 81], [Silver, 78], [Bronze, 50], [Bronze, 84]]","[[Copper, 69], [Silver, 67], [Bronze, 131], [Bronze, 152], [Silver, 127]]","[[Bronze, 81], [Bronze, 84], [Bronze, 113], [Silver, 78], [Bronze, 50]]","0","0","5","0","0","5","5","5","3","109.2","34.701008","[0, 1, 2, 2, 0, 0, 0]","81.2","20.013994","[0, 0, 4, 1, 0, 0, 0]","28.0","14.687014","2.4494898","28.0","14.687014","1","2017-05-07 00:00:00.000","19","2.1.3","20170507"
"3462811109","PS4","CLUB HOUSE","PvP � SECURE AREA","5","50","Attacker","Defender","[[Gold, 120], [Unranked, 103], [Platinum, 132], [Gold, 139], [Gold, 98]]","[[Platinum, 89], [Gold, 81], [Silver, 91], [Gold, 123], [Gold, 73]]","[[Gold, 120], [Gold, 98], [Platinum, 132], [Unranked, 103], [Gold, 139]]","[[Platinum, 89], [Silver, 91], [Gold, 123], [Gold, 73], [Gold, 81]]","0","0","5","0","0","5","5","4","1","118.4","15.907231","[1, 0, 0, 0, 3, 1, 0]","91.4","17.036432","[0, 0, 0, 1, 3, 1, 0]","27.0","-1.1292009","1.4142135","27.0","1.1292009","1","2017-02-11 00:00:00.000","6","2.1.0","20170211"
"3817729829","PS4","CONSULATE","PvP � SECURE AREA","5","40","Attacker","Defender","[[Silver, 91], [Gold, 85], [Gold, 132], [Gold, 125]]","[[Gold, 102], [Gold, 89], [Gold, 104], [Platinum, 116]]","[[Silver, 91], [Gold, 132], [Gold, 85], [Gold, 125]]","[[Gold, 89], [Gold, 102], [Gold, 104], [Platinum, 116]]","0","0","4","0","0","4","4","4","1","108.25","20.510668","[0, 0, 0, 1, 3, 0, 0]","102.75","9.575359","[0, 0, 0, 0, 3, 1, 0]","5.5","10.935308","1.4142135","5.5","10.935308","1","2017-02-25 00:00:00.000","8","2.1.1","20170225"
"2816773769","PC","PLANE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Platinum, 175], [Gold, 163], [Platinum, 266], [Gold, 187], [Gold, 130]]","[[Platinum, 170], [Platinum, 159], [Platinum, 155], [Platinum, 124], [Gold, 113]]","[[Platinum, 175], [Gold, 187], [Gold, 163], [Gold, 130], [Platinum, 266]]","[[Gold, 113], [Platinum, 124], [Platinum, 159], [Platinum, 170], [Platinum, 155]]","0","0","5","0","0","5","5","2","4","184.2","45.10166","[0, 0, 0, 0, 3, 2, 0]","144.2","21.830254","[0, 0, 0, 0, 1, 4, 0]","40.0","23.271408","2.828427","40.0","23.271408","0","2017-02-17 00:00:00.000","7","2.1.0","20170217"
"1136919481","PS4","BORDER","PvP � SECURE AREA","4","37","Attacker","Defender","[[Silver, 140], [Unranked, 68], [Unranked, 59], [Silver, 123], [Silver, 92]]","[[Silver, 53], [Bronze, 75], [Silver, 170], [Silver, 108], [Gold, 21]]","[[Unranked, 68], [Silver, 123], [Unranked, 59], [Silver, 140]]","[[Bronze, 75], [Silver, 170], [Silver, 53], [Silver, 108], [Gold, 21]]","1","-1","5","0","0","5","5","0","4","96.4","31.090836","[2, 0, 0, 3, 0, 0, 0]","85.4","50.93761","[0, 0, 1, 3, 1, 0, 0]","11.0","-19.846775","2.4494898","11.0","19.846775","0","2017-02-24 00:00:00.000","8","2.1.1","20170224"
"2520510809","XONE","CONSULATE","PvP � SECURE AREA","5","46","Attacker","Defender","[[Unranked, 83], [Bronze, 76], [Bronze, 79], [Bronze, 25], [Bronze, 35]]","[[Copper, 64], [Copper, 56], [Copper, 50], [Copper, 85], [Copper, 40]]","[[Bronze, 79], [Unranked, 83], [Bronze, 35], [Bronze, 76], [Bronze, 25]]","[[Copper, 85], [Copper, 50], [Copper, 40], [Copper, 56]]","0","0","5","1","-1","5","5","4","1","59.6","24.475294","[1, 0, 4, 0, 0, 0, 0]","59.0","15.178933","[0, 5, 0, 0, 0, 0, 0]","0.5999985","9.296361","6.4807405","0.5999985","9.296361","1","2017-04-09 00:00:00.000","15","2.1.2","20170409"
"3688937149","PS4","HEREFORD BASE","PvP � SECURE AREA","6","56","Attacker","Defender","[[Bronze, 104], [Unranked, 75], [Silver, 89], [Bronze, 121]]","[[Copper, 78], [Gold, 49], [Silver, 124], [Gold, 170], [Bronze, 173]]","[[Silver, 89], [Unranked, 75], [Bronze, 104], [Gold, 71], [Bronze, 121]]","[[Silver, 89], [Gold, 49], [Copper, 78], [Gold, 170], [Silver, 124]]","1","1","4","1","0","5","5","4","2","97.25","17.122719","[1, 0, 2, 1, 0, 0, 0]","118.8","49.239822","[0, 1, 1, 1, 2, 0, 0]","-21.550003","-32.117104","2.6457512","21.550003","32.117104","1","2017-04-06 00:00:00.000","14","2.1.2","20170406"
"19007761","XONE","YACHT","PvP � SECURE AREA","6","60","Attacker","Defender","[[Gold, 127], [Unranked, 87], [Gold, 139], [Unranked, 98], [Gold, 158]]","[[Unranked, 5], [Unranked, 15], [Unranked, 7], [Gold, 161], [Gold, 65]]","[[Unranked, 87], [Gold, 158], [Gold, 139], [Unranked, 98], [Gold, 127]]","[[Unranked, 7], [Gold, 161], [Unranked, 15], [Gold, 65], [Unranked, 5]]","0","0","5","0","0","5","5","2","4","121.8","26.118193","[2, 0, 0, 0, 3, 0, 0]","50.6","59.402355","[3, 0, 0, 0, 2, 0, 0]","71.200005","-33.284164","1.4142135","71.200005","33.284164","0","2017-02-11 00:00:00.000","6","2.1.0","20170211"
"3961539689","XONE","CHALET","PvP � SECURE AREA","6","55","Attacker","Defender","[[Silver, 140], [Silver, 35], [Silver, 50], [Copper, 38], [Gold, 85]]","[[Bronze, 40], [Bronze, 98], [Bronze, 39], [Bronze, 61]]","[[Copper, 38], [Silver, 50], [Gold, 85], [Silver, 35], [Silver, 140]]","[[Bronze, 40], [Bronze, 98], [Bronze, 39], [Bronze, 61]]","0","0","5","0","0","4","5","4","2","69.6","39.428925","[0, 1, 0, 3, 1, 0, 0]","59.5","23.900837","[0, 0, 4, 0, 0, 0, 0]","10.099998","15.528088","5.196152","10.099998","15.528088","1","2017-02-27 00:00:00.000","9","2.1.1","20170227"
"1241432681","XONE","BANK","PvP � SECURE AREA","6","56","Attacker","Defender","[[Gold, 82], [Gold, 121], [Platinum, 53], [Gold, 80], [Platinum, 25]]","[[Gold, 41], [Gold, 78], [Platinum, 155], [Bronze, 89]]","[[Platinum, 25], [Gold, 82], [Platinum, 53], [Gold, 121], [Gold, 80]]","[[Platinum, 155], [Gold, 41], [Gold, 78], [Bronze, 89], [Platinum, 100]]","0","0","5","1","1","4","5","2","4","72.2","32.046215","[0, 0, 0, 0, 3, 2, 0]","90.75","41.136208","[0, 0, 1, 0, 2, 1, 0]","-18.550003","-9.089993","1.7320508","18.550003","9.089993","0","2017-04-02 00:00:00.000","14","2.1.2","20170402"
"1320208061","XONE","BANK","PvP � BOMB","5","49","Attacker","Defender","[[Gold, 154], [Gold, 135], [Gold, 40], [Gold, 112], [Platinum, 146]]","[[Platinum, 125], [Gold, 104], [Gold, 97], [Platinum, 109], [Platinum, 140]]","[[Gold, 40], [Platinum, 146], [Gold, 135], [Gold, 112], [Gold, 154]]","[[Platinum, 109], [Gold, 97], [Platinum, 140], [Platinum, 125], [Gold, 104]]","0","0","5","0","0","5","5","4","1","117.4","41.2","[0, 0, 0, 0, 4, 1, 0]","115.0","15.530615","[0, 0, 0, 0, 2, 3, 0]","2.4000015","25.669386","2.828427","2.4000015","25.669386","1","2017-02-23 00:00:00.000","8","2.1.1","20170223"
"885150381","XONE","SKYSCRAPER","PvP � SECURE AREA","6","53","Attacker","Defender","[[Gold, 135], [Gold, 92], [Gold, 75], [Gold, 211]]","[[Silver, 111], [Gold, 142], [Silver, 118], [Gold, 36], [Gold, 165]]","[[Gold, 211], [Gold, 106], [Gold, 92], [Gold, 75], [Gold, 135]]","[[Silver, 118], [Gold, 165], [Gold, 142]]","1","1","4","1","-2","5","5","4","2","128.25","52.542244","[0, 0, 0, 0, 4, 0, 0]","114.4","43.573387","[0, 0, 0, 2, 3, 0, 0]","13.849998","8.968857","2.236068","13.849998","8.968857","1","2017-05-08 00:00:00.000","19","2.1.3","20170508"
"1257132501","PC","KANAL","PvP � HOSTAGE","6","60","Attacker","Defender","[[Platinum, 203], [Platinum, 164], [Gold, 89], [Gold, 59], [Platinum, 142]]","[[Platinum, 159], [Platinum, 163], [Gold, 92], [Platinum, 123], [Platinum, 170]]","[[Platinum, 203], [Platinum, 142], [Gold, 89], [Gold, 59], [Platinum, 164]]","[[Platinum, 170], [Platinum, 159], [Gold, 92], [Platinum, 163], [Platinum, 123]]","0","0","5","0","0","5","5","4","2","131.4","51.65501","[0, 0, 0, 0, 2, 3, 0]","141.4","29.574314","[0, 0, 0, 0, 1, 4, 0]","-10.0","22.080696","1.4142135","10.0","22.080696","1","2017-02-22 00:00:00.000","8","2.1.1","20170222"
"1365200881","PC","BARTLETT U.","PvP � SECURE AREA","8","80","Attacker","Defender","[[Gold, 130], [Platinum, 145], [Platinum, 165], [Platinum, 175], [Gold, 170]]","[[Platinum, 88], [Platinum, 161], [Gold, 242], [Platinum, 204], [Platinum, 189]]","[[Gold, 130], [Gold, 170], [Platinum, 165], [Platinum, 145], [Platinum, 175]]","[[Platinum, 189], [Platinum, 161], [Gold, 242], [Platinum, 88], [Platinum, 204]]","0","0","5","0","0","5","5","3","5","157.0","16.911535","[0, 0, 0, 0, 2, 3, 0]","176.8","51.526302","[0, 0, 0, 0, 1, 4, 0]","-19.800003","-34.61477","1.4142135","19.800003","34.61477","0","2017-04-10 00:00:00.000","15","2.1.2","20170410"
"2267010369","PS4","FAVELAS","PvP � HOSTAGE","4","38","Attacker","Defender","[[Bronze, 142], [Bronze, 53], [Bronze, 62], [Copper, 69], [Copper, 66]]","[[Copper, 64], [Bronze, 54], [Bronze, 44], [Copper, 20], [Copper, 62]]","[[Copper, 69], [Bronze, 142], [Copper, 66], [Bronze, 53]]","[[Bronze, 44], [Copper, 20], [Bronze, 54], [Copper, 64], [Copper, 62]]","1","-1","5","0","0","5","5","0","4","78.4","32.25275","[0, 2, 3, 0, 0, 0, 0]","48.8","16.029972","[0, 3, 2, 0, 0, 0, 0]","29.600002","16.222778","1.4142135","29.600002","16.222778","0","2017-03-04 00:00:00.000","9","2.1.1","20170304"
"2498749469","PS4","COASTLINE","PvP � SECURE AREA","4","40","Attacker","Defender","[[Bronze, 85], [Copper, 69], [Bronze, 65], [Bronze, 97], [Copper, 82]]","[[Copper, 33], [Bronze, 61], [Bronze, 25], [Silver, 36], [Copper, 51]]","[[Bronze, 97], [Bronze, 65], [Copper, 82], [Copper, 69], [Bronze, 85]]","[[Copper, 33], [Silver, 36], [Bronze, 61], [Bronze, 25], [Copper, 51]]","0","0","5","0","0","5","5","4","0","79.6","11.516944","[0, 2, 3, 0, 0, 0, 0]","41.2","12.998462","[0, 2, 2, 1, 0, 0, 0]","38.399998","-1.4815178","1.4142135","38.399998","1.4815178","1","2017-04-23 00:00:00.000","17","2.1.3","20170423"
"146921041","PC","CONSULATE","PvP � BOMB","4","40","Attacker","Defender","[[Platinum, 164], [Platinum, 114], [Silver, 93], [Unranked, 73], [Platinum, 111]]","[[Gold, 194], [Platinum, 217], [Silver, 124], [Platinum, 133], [Gold, 109]]","[[Platinum, 164], [Silver, 93], [Unranked, 73], [Platinum, 111], [Platinum, 114]]","[[Platinum, 217], [Gold, 109], [Platinum, 133], [Gold, 194], [Silver, 124]]","0","0","5","0","0","5","5","0","4","111.0","30.28531","[1, 0, 0, 1, 0, 3, 0]","155.4","42.249733","[0, 0, 0, 1, 2, 2, 0]","-44.399994","-11.964422","2.4494898","44.399994","11.964422","0","2017-05-02 00:00:00.000","18","2.1.3","20170502"
"3055913629","PS4","COASTLINE","PvP � SECURE AREA","8","72","Attacker","Defender","[[Gold, 184], [Platinum, 115], [Platinum, 97], [Silver, 156], [Gold, 110]]","[[Gold, 113], [Platinum, 113], [Gold, 113], [Gold, 152], [Gold, 174]]","[[Platinum, 97], [Platinum, 115], [Gold, 184], [Silver, 156], [Gold, 110]]","[[Gold, 113], [Gold, 113], [Gold, 174], [Platinum, 113]]","0","0","5","1","-1","5","5","3","5","132.4","32.487537","[0, 0, 0, 1, 2, 2, 0]","133.0","25.4637","[0, 0, 0, 0, 4, 1, 0]","-0.6000061","7.023838","2.4494898","0.6000061","7.023838","0","2017-03-06 00:00:00.000","10","2.1.1","20170306"
"2017061681","PS4","CLUB HOUSE","PvP � SECURE AREA","6","58","Attacker","Defender","[[Unranked, 126], [Platinum, 139], [Gold, 125], [Silver, 57], [Gold, 155]]","[[Platinum, 186], [Gold, 124], [Gold, 88], [Gold, 178], [Platinum, 142]]","[[Silver, 57], [Gold, 155], [Unranked, 126], [Gold, 125], [Platinum, 139]]","[[Platinum, 142], [Platinum, 186], [Gold, 124], [Gold, 178]]","0","0","5","1","-1","5","5","2","4","120.4","33.511787","[1, 0, 0, 1, 2, 1, 0]","143.6","35.942177","[0, 0, 0, 0, 3, 2, 0]","-23.200005","-2.4303894","2.0","23.200005","2.4303894","0","2017-02-28 00:00:00.000","9","2.1.1","20170228"
"489396201","XONE","BANK","PvP � SECURE AREA","9","89","Attacker","Defender","[[Silver, 74], [Gold, 116], [Gold, 155], [Platinum, 104], [Gold, 128]]","[[Gold, 90], [Silver, 135], [Platinum, 225], [Gold, 92], [Platinum, 116]]","[[Gold, 116], [Silver, 74], [Gold, 128], [Platinum, 104], [Gold, 155]]","[[Silver, 135], [Gold, 92], [Platinum, 225], [Platinum, 116], [Gold, 90]]","0","0","5","0","0","5","5","4","5","115.4","26.72527","[0, 0, 0, 1, 3, 1, 0]","131.6","49.552395","[0, 0, 0, 1, 2, 2, 0]","-16.200005","-22.827126","1.4142135","16.200005","22.827126","0","2017-04-09 00:00:00.000","15","2.1.2","20170409"
"1401850861","PS4","YACHT","PvP � SECURE AREA","4","40","Attacker","Defender","[[Silver, 109], [Bronze, 87], [Silver, 61], [Bronze, 110], [Bronze, 59]]","[[Bronze, 75], [Bronze, 55], [Bronze, 57], [Bronze, 57], [Bronze, 82]]","[[Bronze, 87], [Silver, 109], [Bronze, 59], [Bronze, 110], [Silver, 61]]","[[Bronze, 82], [Bronze, 57], [Bronze, 75], [Bronze, 57], [Bronze, 55]]","0","0","5","0","0","5","5","4","0","85.2","22.166641","[0, 0, 3, 2, 0, 0, 0]","65.2","11.106754","[0, 0, 5, 0, 0, 0, 0]","20.0","11.059887","2.828427","20.0","11.059887","1","2017-04-19 00:00:00.000","16","2.1.3","20170419"
"2030463421","XONE","PLANE","PvP � SECURE AREA","4","38","Attacker","Defender","[[Unranked, 57], [Unranked, 28], [Silver, 64], [Unranked, 78], [Bronze, 37]]","[[Silver, 48], [Silver, 92], [Silver, 91], [Bronze, 31], [Bronze, 49]]","[[Unranked, 28], [Unranked, 78], [Silver, 64], [Bronze, 37], [Unranked, 57]]","[[Bronze, 31], [Silver, 92], [Bronze, 49], [Silver, 91]]","0","0","5","1","-1","5","5","4","0","52.8","18.126225","[3, 0, 1, 1, 0, 0, 0]","62.2","24.766106","[0, 0, 2, 3, 0, 0, 0]","-9.400002","-6.639881","3.7416575","9.400002","6.639881","1","2017-02-24 00:00:00.000","8","2.1.1","20170224"
"904679181","XONE","SKYSCRAPER","PvP � SECURE AREA","5","47","Attacker","Defender","[[Unranked, 31], [Gold, 134], [Silver, 139], [Silver, 175]]","[[Silver, 132], [Bronze, 73], [Gold, 108], [Gold, 9], [Silver, 76]]","[[Unranked, 31], [Silver, 175], [Silver, 139], [Silver, 126], [Gold, 134]]","[[Gold, 9], [Silver, 132], [Bronze, 73], [Gold, 108], [Silver, 76]]","1","1","4","0","0","5","5","1","4","119.75","53.62544","[1, 0, 0, 2, 1, 0, 0]","79.6","41.456482","[0, 0, 1, 2, 2, 0, 0]","40.15","12.168957","1.7320508","40.15","12.168957","0","2017-05-14 00:00:00.000","20","2.1.3","20170514"
"3605235849","PS4","YACHT","PvP � SECURE AREA","4","39","Attacker","Defender","[[Platinum, 93], [Platinum, 181], [Platinum, 192], [Platinum, 111], [Platinum, 85]]","[[Platinum, 216], [Platinum, 221], [Platinum, 262], [Gold, 176], [Gold, 182]]","[[Platinum, 85], [Platinum, 111], [Platinum, 192], [Platinum, 181], [Platinum, 93]]","[[Platinum, 221], [Platinum, 216], [Gold, 176], [Gold, 182]]","0","0","5","1","-1","5","5","1","3","132.4","45.10255","[0, 0, 0, 0, 0, 5, 0]","211.4","30.955452","[0, 0, 0, 0, 2, 3, 0]","-79.0","14.147099","2.828427","79.0","14.147099","0","2017-04-03 00:00:00.000","14","2.1.2","20170403"
"1208687261","XONE","YACHT","PvP � BOMB","6","60","Attacker","Defender","[[Gold, 116], [Silver, 119], [Silver, 98], [Silver, 63], [Copper, 79]]","[[Gold, 89], [Silver, 161], [Silver, 102], [Gold, 22], [Silver, 97]]","[[Silver, 98], [Silver, 63], [Gold, 116], [Copper, 79], [Silver, 119]]","[[Silver, 97], [Gold, 89], [Silver, 161], [Silver, 102], [Gold, 22]]","0","0","5","0","0","5","5","2","4","95.0","21.475567","[0, 1, 0, 3, 1, 0, 0]","94.2","44.205883","[0, 0, 0, 3, 2, 0, 0]","0.80000305","-22.730316","1.4142135","0.80000305","22.730316","0","2017-05-10 00:00:00.000","19","2.1.3","20170510"
"1280989981","XONE","YACHT","PvP � BOMB","5","49","Attacker","Defender","[[Gold, 77], [Silver, 147], [Gold, 81], [Silver, 75], [Gold, 122]]","[[Bronze, 81], [Bronze, 47], [Platinum, 142], [Bronze, 94], [Silver, 135]]","[[Gold, 122], [Gold, 77], [Silver, 75], [Silver, 147], [Gold, 81]]","[[Bronze, 81], [Platinum, 142], [Bronze, 94], [Bronze, 47]]","0","0","5","1","-1","5","5","1","4","100.4","29.007586","[0, 0, 0, 2, 3, 0, 0]","99.8","35.198864","[0, 0, 3, 1, 0, 1, 0]","0.5999985","-6.1912785","4.472136","0.5999985","6.1912785","0","2017-04-15 00:00:00.000","15","2.1.2","20170415"
"3897627229","XONE","BANK","PvP � SECURE AREA","8","77","Attacker","Defender","[[Gold, 160], [Gold, 114], [Silver, 146], [Gold, 240], [Gold, 80]]","[[Gold, 128], [Gold, 73], [Gold, 122], [Platinum, 172], [Bronze, 66]]","[[Gold, 240], [Gold, 80], [Gold, 114], [Gold, 160], [Silver, 146]]","[[Platinum, 172], [Gold, 73], [Gold, 122], [Bronze, 66]]","0","0","5","1","-1","5","5","5","3","148.0","53.650723","[0, 0, 0, 1, 4, 0, 0]","112.2","38.968704","[0, 0, 1, 0, 3, 1, 0]","35.800003","14.682018","2.0","35.800003","14.682018","1","2017-04-29 00:00:00.000","17","2.1.3","20170429"
"3439006089","XONE","BARTLETT U.","PvP � SECURE AREA","9","79","Attacker","Defender","[[Gold, 67], [Gold, 17], [Gold, 122], [Gold, 172], [Gold, 134]]","[[Gold, 146], [Silver, 132], [Platinum, 48], [Gold, 88], [Platinum, 152]]","[[Gold, 172], [Gold, 17], [Gold, 122], [Gold, 67]]","[[Platinum, 48], [Silver, 132], [Gold, 146], [Gold, 88]]","1","-1","5","1","-1","5","5","4","5","102.4","54.3566","[0, 0, 0, 0, 5, 0, 0]","113.2","39.54946","[0, 0, 0, 1, 2, 2, 0]","-10.799995","14.80714","3.7416575","10.799995","14.80714","0","2017-04-26 00:00:00.000","17","2.1.3","20170426"
"2719250309","PS4","CONSULATE","PvP � SECURE AREA","5","43","Attacker","Defender","[[Copper, 45], [Copper, 18], [Copper, 116], [Copper, 100]]","[[Copper, 47], [Copper, 64], [Copper, 114], [Copper, 74], [Copper, 145]]","[[Copper, 100], [Copper, 116], [Copper, 45]]","[[Copper, 64], [Copper, 145], [Copper, 114], [Copper, 74], [Copper, 47]]","1","-1","4","0","0","5","5","1","4","69.75","39.82697","[0, 4, 0, 0, 0, 0, 0]","88.8","35.70658","[0, 5, 0, 0, 0, 0, 0]","-19.050003","4.120388","1.0","19.050003","4.120388","0","2017-05-13 00:00:00.000","19","2.1.3","20170513"
